,RASI_X,RASI_Y,RASI_Z,LASI_X,LASI_Y,LASI_Z,RPSI_X,RPSI_Y,RPSI_Z,LPSI_X,LPSI_Y,LPSI_Z,RKNE_X,RKNE_Y,RKNE_Z,LKNE_X,LKNE_Y,LKNE_Z,RANK_X,RANK_Y,RANK_Z,LANK_X,LANK_Y,LANK_Z,RTOE_X,RTOE_Y,RTOE_Z,LTOE_X,LTOE_Y,LTOE_Z,RHEE_X,RHEE_Y,RHEE_Z,LHEE_X,LHEE_Y,LHEE_Z,RKNE2_X,RKNE2_Y,RKNE2_Z,LKNE2_X,LKNE2_Y,LKNE2_Z,RANK2_X,RANK2_Y,RANK2_Z,LANK2_X,LANK2_Y,LANK2_Z
68,-21.792,636.804,941.371,-22.565,402.175,950.937,139.272,562.033,967.031,140.641,473.749,970.481,74.961,676.053,474.337,74.144,349.415,476.221,124.929,677.958,80.483,118.427,351.166,79.492,-69.209,664.598,50.745,-71.168,366.188,51.656,184.965,619.323,57.349,183.265,400.954,49.292,76.53,569.184,455.016,79.57,460.066,469.25,102.828,592.582,100.016,85.998,437.393,101.553
69,-21.779,636.788,941.352,-22.572,402.168,950.942,139.295,562.045,967.052,140.663,473.804,970.47,74.981,676.091,474.356,74.142,349.412,476.228,124.907,677.955,80.48,118.461,351.155,79.495,-69.212,664.614,50.724,-71.167,366.162,51.591,184.982,619.34,57.338,183.268,400.989,49.271,76.549,569.205,455.039,79.632,459.998,469.278,102.814,592.621,100.004,86.028,437.404,101.558
70,-21.758,636.798,941.376,-22.552,402.165,950.919,139.287,562.05,967.03,140.669,473.831,970.486,74.992,676.016,474.3,74.166,349.45,476.22,124.92,677.952,80.467,118.456,351.138,79.525,-69.202,664.663,50.715,-71.167,366.163,51.634,184.979,619.347,57.326,183.234,400.999,49.289,76.564,569.18,455.018,79.632,460.022,469.236,102.836,592.6,100.019,86.056,437.43,101.54
71,-21.75,636.768,941.378,-22.534,402.207,950.905,139.318,562.063,967.033,140.681,473.786,970.484,74.986,676.028,474.369,74.163,349.427,476.223,124.938,677.939,80.468,118.462,351.201,79.456,-69.213,664.64,50.74,-71.18,366.137,51.569,185.011,619.343,57.35,183.232,400.957,49.282,76.535,569.183,455.03,79.601,460.044,469.243,102.858,592.607,100.0,86.031,437.368,101.569
72,-21.753,636.759,941.379,-22.535,402.172,950.929,139.305,562.059,967.062,140.686,473.713,970.499,75.022,675.987,474.302,74.163,349.431,476.227,124.931,677.98,80.511,118.43,351.2,79.471,-69.199,664.603,50.742,-71.154,366.188,51.657,184.995,619.336,57.321,183.261,400.918,49.312,76.553,569.202,455.024,79.621,460.084,469.237,102.852,592.613,100.013,86.054,437.381,101.528
73,-21.767,636.765,941.364,-22.521,402.161,950.919,139.329,561.992,967.06,140.687,473.712,970.499,75.011,676.062,474.357,74.162,349.391,476.237,124.932,678.004,80.539,118.457,351.131,79.497,-69.209,664.607,50.754,-71.18,366.137,51.569,184.981,619.311,57.329,183.263,400.963,49.296,76.578,569.202,455.027,79.601,460.019,469.286,102.814,592.592,100.012,86.043,437.41,101.589
74,-21.773,636.743,941.375,-22.534,402.151,950.906,139.337,562.005,967.051,140.668,473.722,970.517,75.019,676.023,474.315,74.178,349.406,476.241,124.927,677.986,80.524,118.46,351.113,79.487,-69.2,664.581,50.746,-71.184,366.113,51.59,184.989,619.336,57.341,183.241,401.07,49.247,76.549,569.205,455.039,79.67,460.039,469.243,102.825,592.641,100.01,86.025,437.355,101.546
75,-21.746,636.727,941.357,-22.542,402.187,950.913,139.317,562.046,967.076,140.693,473.74,970.514,75.019,676.023,474.315,74.19,349.407,476.235,124.936,677.993,80.506,118.458,351.122,79.492,-69.222,664.618,50.735,-71.2,366.161,51.591,184.984,619.341,57.336,183.235,400.992,49.261,76.544,569.206,455.026,79.714,459.995,469.259,102.853,592.614,100.012,86.066,437.407,101.572
76,-21.749,636.753,941.378,-22.568,402.186,950.887,139.336,562.053,967.075,140.66,473.687,970.535,75.025,675.998,474.259,74.203,349.407,476.234,124.945,677.961,80.522,118.455,351.14,79.502,-69.191,664.621,50.728,-71.168,366.187,51.614,185.003,619.35,57.334,183.235,400.994,49.238,76.551,569.247,455.026,79.664,459.999,469.23,102.848,592.596,100.016,86.027,437.404,101.558
77,-21.757,636.738,941.361,-22.542,402.192,950.898,139.304,562.021,967.07,140.662,473.694,970.501,75.01,676.076,474.345,74.225,349.414,476.219,124.941,677.98,80.505,118.484,351.06,79.546,-69.194,664.636,50.745,-71.166,366.137,51.569,184.997,619.343,57.312,183.232,400.954,49.305,76.553,569.202,455.024,79.625,459.942,469.199,102.825,592.636,100.004,86.011,437.374,101.549
78,-21.752,636.749,941.384,-22.544,402.174,950.887,139.31,562.045,967.094,140.665,473.759,970.51,75.019,676.023,474.315,74.243,349.402,476.213,124.962,677.961,80.497,118.489,351.13,79.505,-69.19,664.634,50.714,-71.15,366.187,51.613,184.981,619.319,57.32,183.236,400.99,49.284,76.553,569.202,455.024,79.694,459.953,469.267,102.81,592.627,100.015,86.06,437.394,101.55
79,-21.771,636.78,941.366,-22.552,402.153,950.897,139.291,562.037,967.095,140.657,473.723,970.527,74.997,675.998,474.284,74.211,349.439,476.229,124.95,677.984,80.519,118.452,351.106,79.522,-69.196,664.604,50.74,-71.168,366.187,51.614,184.984,619.338,57.329,183.263,400.963,49.296,76.509,569.21,454.995,79.622,459.98,469.23,102.829,592.612,100.0,86.054,437.365,101.552
80,-21.787,636.755,941.364,-22.568,402.164,950.884,139.303,562.082,967.098,140.633,473.705,970.53,75.0,675.963,474.272,74.21,349.402,476.243,124.931,677.975,80.507,118.483,351.113,79.535,-69.19,664.643,50.723,-71.167,366.138,51.612,184.993,619.306,57.346,183.236,400.99,49.284,76.548,569.203,455.01,79.644,459.982,469.194,102.844,592.594,100.005,86.047,437.398,101.577
81,-21.79,636.752,941.369,-22.589,402.205,950.881,139.26,562.046,967.134,140.633,473.705,970.53,75.0,675.963,474.272,74.176,349.395,476.258,124.935,677.969,80.493,118.456,351.184,79.486,-69.194,664.636,50.745,-71.149,366.138,51.611,185.01,619.341,57.325,183.234,400.999,49.289,76.544,569.206,455.026,79.683,460.015,469.268,102.818,592.588,100.011,86.045,437.348,101.566
82,-21.787,636.791,941.384,-22.608,402.175,950.88,139.267,562.066,967.106,140.639,473.733,970.546,75.0,675.963,474.272,74.19,349.404,476.23,124.938,677.925,80.424,118.457,351.175,79.481,-69.219,664.624,50.752,-71.187,366.187,51.614,184.99,619.35,57.311,183.23,400.963,49.31,76.532,569.186,455.046,79.632,460.02,469.239,102.814,592.603,100.028,86.04,437.384,101.555
83,-21.817,636.772,941.381,-22.606,402.195,950.847,139.258,562.053,967.114,140.611,473.751,970.542,74.999,675.976,474.259,74.2,349.419,476.221,124.933,677.998,80.536,118.455,351.14,79.501,-69.191,664.62,50.727,-71.166,366.137,51.569,185.01,619.349,57.319,183.232,400.956,49.282,76.571,569.221,455.018,79.652,460.037,469.276,102.84,592.58,100.031,86.047,437.398,101.577
84,-21.798,636.789,941.377,-22.609,402.158,950.847,139.249,562.061,967.146,140.616,473.824,970.517,74.963,676.031,474.312,74.19,349.391,476.253,124.925,678.028,80.518,118.423,351.186,79.478,-69.208,664.581,50.736,-71.202,366.211,51.635,185.01,619.331,57.325,183.239,401.027,49.24,76.548,569.204,455.011,79.664,459.998,469.232,102.824,592.583,99.997,86.06,437.378,101.574
85,-21.825,636.757,941.364,-22.64,402.17,950.857,139.23,562.052,967.121,140.586,473.733,970.545,74.97,675.992,474.27,74.178,349.408,476.218,124.925,678.012,80.53,118.454,351.096,79.517,-69.189,664.652,50.732,-71.185,366.137,51.57,184.988,619.322,57.333,183.235,400.989,49.284,76.532,569.227,455.003,79.661,460.037,469.261,102.842,592.551,100.045,86.06,437.378,101.574
86,-21.823,636.759,941.388,-22.664,402.183,950.848,139.235,562.036,967.127,140.6,473.797,970.511,74.97,675.991,474.27,74.166,349.391,476.224,124.934,677.993,80.516,118.458,351.173,79.504,-69.205,664.631,50.747,-71.167,366.162,51.591,184.993,619.326,57.348,183.261,400.916,49.334,76.511,569.211,455.025,79.642,460.02,469.225,102.839,592.572,100.05,86.031,437.368,101.569
87,-21.828,636.798,941.385,-22.673,402.196,950.833,139.227,562.042,967.125,140.546,473.689,970.542,74.97,675.991,474.27,74.132,349.392,476.23,124.914,677.958,80.504,118.425,351.179,79.45,-69.201,664.637,50.764,-71.187,366.211,51.636,184.969,619.327,57.33,183.263,400.96,49.318,76.548,569.204,455.011,79.622,459.979,469.232,102.867,592.547,100.036,86.05,437.378,101.564
88,-21.821,636.794,941.373,-22.694,402.183,950.833,139.217,562.047,967.11,140.55,473.761,970.517,74.941,676.006,474.282,74.117,349.414,476.212,124.92,677.971,80.503,118.455,351.138,79.524,-69.203,664.645,50.737,-71.188,366.212,51.679,184.979,619.343,57.341,183.227,400.925,49.353,76.516,569.162,455.008,79.602,459.938,469.239,102.828,592.602,99.996,86.054,437.365,101.552
89,-21.847,636.781,941.389,-22.702,402.203,950.841,139.194,562.056,967.118,140.558,473.796,970.5,74.941,676.006,474.282,74.079,349.426,476.207,124.933,677.971,80.505,118.438,351.304,79.408,-69.219,664.615,50.742,-71.155,366.212,51.636,184.986,619.294,57.335,183.265,400.951,49.313,76.457,569.195,455.0,79.582,460.025,469.211,102.812,592.555,100.046,86.086,437.401,101.592
90,-21.85,636.762,941.395,-22.732,402.167,950.84,139.186,562.054,967.123,140.517,473.752,970.497,74.923,675.946,474.238,74.088,349.401,476.217,124.932,677.946,80.475,118.452,351.105,79.522,-69.191,664.62,50.727,-71.169,366.188,51.656,184.986,619.321,57.322,183.264,400.953,49.29,76.463,569.194,455.014,79.563,459.984,469.218,102.835,592.598,100.006,86.05,437.378,101.564
91,-21.843,636.792,941.412,-22.74,402.234,950.836,139.175,562.029,967.11,140.52,473.715,970.505,74.921,675.968,474.264,74.065,349.407,476.221,124.94,677.927,80.461,118.424,351.132,79.489,-69.209,664.615,50.721,-71.169,366.211,51.636,184.968,619.322,57.327,183.239,401.027,49.239,76.475,569.214,454.994,79.543,459.943,469.225,102.843,592.575,100.014,86.04,437.385,101.555
92,-21.844,636.803,941.399,-22.776,402.222,950.841,139.161,562.003,967.091,140.495,473.697,970.508,74.923,675.946,474.239,74.05,349.406,476.202,124.901,677.959,80.485,118.46,351.163,79.499,-69.203,664.597,50.724,-71.165,366.113,51.59,184.974,619.332,57.331,183.232,400.954,49.304,76.463,569.194,455.014,79.532,460.005,469.226,102.817,592.567,100.02,86.048,437.352,101.529
93,-21.836,636.783,941.421,-22.819,402.213,950.855,139.164,561.996,967.103,140.468,473.715,970.503,74.883,676.036,474.306,74.02,349.415,476.207,124.928,677.95,80.487,118.424,351.132,79.488,-69.203,664.606,50.733,-71.169,366.211,51.636,184.995,619.317,57.311,183.23,400.963,49.309,76.461,569.239,455.016,79.423,459.912,469.172,102.822,592.601,100.003,86.04,437.385,101.555
94,-21.846,636.818,941.434,-22.85,402.226,950.84,139.144,561.977,967.096,140.443,473.697,970.507,74.92,675.981,474.252,74.018,349.414,476.205,124.904,677.927,80.475,118.457,351.131,79.496,-69.213,664.604,50.713,-71.168,366.187,51.614,185.007,619.333,57.351,183.235,400.989,49.283,76.438,569.222,455.008,79.502,459.947,469.181,102.83,592.578,100.011,86.04,437.385,101.555
95,-21.843,636.836,941.428,-22.845,402.221,950.846,139.114,561.918,967.122,140.446,473.762,970.515,74.915,675.984,474.282,73.981,349.396,476.219,124.938,677.897,80.408,118.459,351.166,79.476,-69.199,664.612,50.75,-71.167,366.162,51.591,184.998,619.313,57.316,183.235,400.989,49.283,76.408,569.182,455.034,79.431,459.991,469.21,102.84,592.594,99.995,86.064,437.342,101.585
96,-21.86,636.805,941.422,-22.906,402.27,950.841,139.094,561.977,967.11,140.385,473.67,970.49,74.907,676.023,474.325,73.973,349.435,476.204,124.939,677.904,80.449,118.457,351.175,79.48,-69.219,664.605,50.732,-71.201,366.187,51.656,185.003,619.352,57.321,183.267,400.995,49.297,76.419,569.201,454.986,79.503,459.963,469.248,102.822,592.567,100.032,86.06,437.378,101.574
97,-21.876,636.791,941.421,-22.918,402.262,950.835,139.094,561.958,967.101,140.358,473.644,970.526,74.883,676.035,474.306,73.959,349.382,476.201,124.931,677.881,80.444,118.433,351.234,79.449,-69.218,664.641,50.729,-71.183,366.187,51.656,184.994,619.322,57.32,183.234,400.998,49.288,76.367,569.187,454.99,79.465,459.931,469.174,102.816,592.596,100.005,86.027,437.388,101.582
98,-21.876,636.791,941.421,-22.979,402.25,950.86,139.068,561.928,967.104,140.344,473.626,970.487,74.886,675.999,474.293,73.931,349.441,476.187,124.931,677.897,80.433,118.457,351.131,79.496,-69.209,664.607,50.753,-71.184,366.137,51.57,185.006,619.307,57.348,183.206,401.027,49.253,76.397,569.185,455.007,79.422,459.99,469.226,102.816,592.571,100.021,86.021,437.375,101.56
99,-21.904,636.839,941.444,-23.014,402.284,950.837,139.048,561.941,967.103,140.311,473.617,970.467,74.886,675.999,474.294,73.897,349.413,476.181,124.913,677.906,80.46,118.462,351.2,79.455,-69.21,664.598,50.743,-71.201,366.187,51.656,185.007,619.321,57.312,183.259,400.926,49.316,76.42,569.203,455.015,79.391,460.012,469.234,102.817,592.564,99.997,86.021,437.375,101.56
100,-21.883,636.795,941.433,-23.03,402.271,950.833,139.026,561.864,967.114,140.284,473.591,970.503,74.923,675.945,474.24,73.879,349.388,476.206,124.941,677.926,80.477,118.423,351.185,79.477,-69.187,664.587,50.741,-71.181,366.162,51.591,184.99,619.296,57.328,183.208,401.074,49.214,76.38,569.166,455.013,79.364,459.917,469.158,102.875,592.537,100.024,86.021,437.375,101.56
101,-21.913,636.776,941.416,-23.063,402.287,950.834,138.999,561.88,967.082,140.26,473.572,970.506,74.895,675.946,474.264,73.864,349.431,476.169,124.949,677.868,80.446,118.454,351.096,79.517,-69.199,664.62,50.718,-71.167,366.138,51.612,185.011,619.335,57.32,183.205,401.038,49.235,76.367,569.187,454.99,79.352,459.955,469.203,102.815,592.579,99.953,86.037,437.381,101.591
102,-21.904,636.82,941.429,-23.09,402.288,950.841,138.985,561.904,967.101,140.229,473.526,970.493,74.889,675.963,474.281,73.846,349.435,476.166,124.94,677.901,80.447,118.428,351.211,79.452,-69.18,664.626,50.724,-71.189,366.236,51.658,185.005,619.332,57.34,183.234,401.0,49.265,76.367,569.187,454.99,79.371,459.971,469.24,102.817,592.535,100.006,86.06,437.378,101.574
103,-21.955,636.822,941.428,-23.128,402.268,950.833,138.958,561.843,967.106,140.18,473.592,970.501,74.873,675.936,474.22,73.846,349.439,476.171,124.932,677.919,80.461,118.425,351.13,79.511,-69.2,664.598,50.722,-71.152,366.235,51.615,185.005,619.31,57.334,183.26,400.922,49.361,76.351,569.169,455.026,79.335,459.876,469.18,102.805,592.575,99.998,86.046,437.398,101.577
104,-21.95,636.854,941.418,-23.155,402.282,950.835,138.947,561.849,967.098,140.174,473.564,970.485,74.875,675.909,474.245,73.818,349.441,476.181,124.937,677.891,80.473,118.427,351.167,79.468,-69.209,664.664,50.733,-71.163,366.162,51.59,185.018,619.308,57.334,183.259,400.924,49.338,76.312,569.175,455.011,79.364,459.916,469.159,102.817,592.564,99.972,86.04,437.385,101.555
105,-21.971,636.807,941.427,-23.176,402.306,950.842,138.934,561.885,967.113,140.147,473.582,970.48,74.858,676.001,474.318,73.824,349.458,476.17,124.929,677.924,80.474,118.429,351.202,79.447,-69.21,664.598,50.743,-71.169,366.188,51.656,185.008,619.318,57.315,183.232,400.955,49.281,76.351,569.169,455.026,79.314,459.897,469.173,102.814,592.586,99.976,86.027,437.388,101.582
106,-21.977,636.809,941.433,-23.196,402.292,950.856,138.917,561.838,967.103,140.157,473.581,970.47,74.866,675.962,474.275,73.794,349.428,476.175,124.93,677.908,80.486,118.422,351.143,79.47,-69.203,664.597,50.723,-71.184,366.211,51.635,184.989,619.302,57.329,183.234,401.0,49.264,76.325,569.196,454.991,79.302,459.935,469.217,102.842,592.559,99.979,86.04,437.385,101.554
107,-22.0,636.818,941.459,-23.231,402.29,950.831,138.898,561.85,967.112,140.092,473.518,970.471,74.845,675.938,474.244,73.753,349.433,476.183,124.941,677.86,80.429,118.427,351.165,79.49,-69.177,664.583,50.728,-71.168,366.163,51.634,184.991,619.299,57.327,183.234,401.0,49.264,76.295,569.156,455.017,79.182,459.93,469.12,102.809,592.549,99.987,86.035,437.397,101.566
108,-21.99,636.815,941.451,-23.241,402.292,950.828,138.874,561.858,967.107,140.122,473.564,970.483,74.848,675.902,474.231,73.733,349.434,476.17,124.938,677.93,80.49,118.427,351.167,79.467,-69.21,664.598,50.743,-71.152,366.211,51.635,185.006,619.287,57.363,183.235,400.989,49.283,76.307,569.177,454.997,79.273,459.919,469.195,102.823,592.575,99.994,86.007,437.395,101.562
109,-22.0,636.818,941.459,-23.228,402.306,950.852,138.849,561.868,967.127,140.065,473.492,970.507,74.837,675.977,474.286,73.708,349.421,476.164,124.938,677.89,80.472,118.424,351.136,79.539,-69.208,664.637,50.716,-71.182,366.161,51.591,184.974,619.309,57.347,183.232,400.955,49.281,76.278,569.18,455.009,79.271,459.957,469.225,102.803,592.555,99.999,86.054,437.365,101.551
110,-22.014,636.822,941.453,-23.273,402.29,950.849,138.85,561.829,967.123,140.062,473.529,970.499,74.81,675.97,474.272,73.713,349.455,476.161,124.941,677.9,80.447,118.43,351.199,79.47,-69.219,664.632,50.719,-71.167,366.137,51.569,185.003,619.297,57.332,183.235,400.988,49.283,76.309,569.179,455.026,79.173,459.905,469.179,102.809,592.55,99.986,86.035,437.356,101.556
111,-22.055,636.842,941.464,-23.283,402.317,950.848,138.86,561.862,967.097,140.067,473.601,970.475,74.816,675.953,474.255,73.703,349.421,476.174,124.942,677.924,80.476,118.428,351.208,79.474,-69.205,664.631,50.747,-71.166,366.187,51.655,184.987,619.305,57.347,183.264,400.952,49.289,76.27,569.185,455.011,79.211,459.962,469.209,102.849,592.532,100.004,86.007,437.395,101.562
112,-22.061,636.774,941.435,-23.281,402.317,950.852,138.816,561.886,967.136,140.043,473.583,970.478,74.782,675.972,474.296,73.669,349.422,476.181,124.942,677.884,80.459,118.428,351.208,79.474,-69.201,664.628,50.716,-71.202,366.187,51.656,184.999,619.316,57.334,183.232,400.953,49.303,76.27,569.185,455.011,79.151,459.927,469.171,102.841,592.547,100.009,86.017,437.372,101.596
113,-22.073,636.811,941.44,-23.304,402.295,950.849,138.807,561.87,967.118,140.035,473.548,970.495,74.803,676.056,474.284,73.691,349.441,476.144,124.923,677.948,80.528,118.425,351.176,79.472,-69.228,664.641,50.749,-71.17,366.211,51.636,184.989,619.321,57.341,183.23,400.962,49.308,76.27,569.185,455.011,79.24,459.978,469.232,102.823,592.538,100.015,86.013,437.408,101.585
114,-22.089,636.812,941.438,-23.328,402.308,950.84,138.796,561.885,967.13,140.012,473.537,970.465,74.782,675.971,474.297,73.696,349.459,476.159,124.937,677.868,80.462,118.453,351.1,79.567,-69.2,664.603,50.74,-71.17,366.188,51.656,184.986,619.326,57.352,183.234,401.0,49.264,76.256,569.163,455.002,79.17,459.967,469.165,102.824,592.563,99.999,86.046,437.398,101.577
115,-22.094,636.851,941.435,-23.294,402.319,950.826,138.782,561.862,967.137,140.01,473.53,970.498,74.777,676.035,474.283,73.684,349.442,476.166,124.942,677.882,80.458,118.425,351.176,79.472,-69.177,664.632,50.741,-71.169,366.187,51.614,185.007,619.331,57.339,183.235,400.99,49.259,76.289,569.158,455.003,79.149,460.005,469.224,102.831,592.565,100.016,86.038,437.431,101.602
116,-22.134,636.808,941.416,-23.313,402.345,950.82,138.778,561.93,967.145,139.991,473.539,970.517,74.778,676.021,474.296,73.703,349.421,476.174,124.941,677.914,80.434,118.43,351.199,79.47,-69.181,664.612,50.738,-71.191,366.285,51.66,184.981,619.311,57.35,183.233,400.944,49.299,76.278,569.18,455.01,79.115,460.065,469.262,102.829,592.54,100.05,86.046,437.398,101.577
117,-22.156,636.798,941.445,-23.357,402.317,950.814,138.742,561.877,967.176,139.961,473.595,970.506,74.792,675.957,474.198,73.702,349.462,476.177,124.912,677.934,80.467,118.424,351.182,79.499,-69.206,664.621,50.737,-71.168,366.162,51.591,185.011,619.333,57.335,183.234,400.997,49.287,76.312,569.176,455.011,79.189,459.983,469.203,102.832,592.564,100.016,86.027,437.388,101.582
118,-22.168,636.843,941.445,-23.348,402.334,950.812,138.718,561.845,967.171,139.951,473.552,970.556,74.779,676.007,474.31,73.719,349.476,476.205,124.943,677.945,80.504,118.424,351.132,79.488,-69.192,664.633,50.751,-71.181,366.113,51.589,184.98,619.297,57.352,183.237,401.033,49.266,76.259,569.207,455.018,79.13,459.989,469.188,102.841,592.579,100.001,85.993,437.414,101.565
119,-22.195,636.819,941.428,-23.358,402.321,950.829,138.678,561.878,967.159,139.921,473.607,970.544,74.774,676.07,474.296,73.742,349.47,476.182,124.939,677.927,80.488,118.426,351.171,79.518,-69.218,664.646,50.747,-71.168,366.162,51.591,185.007,619.309,57.342,183.264,400.95,49.312,76.28,569.181,455.039,79.197,460.062,469.242,102.828,592.553,100.049,85.993,437.414,101.565
120,-22.218,636.792,941.433,-23.367,402.324,950.795,138.659,561.873,967.2,139.888,473.552,970.597,74.816,675.953,474.255,73.766,349.467,476.206,124.94,677.91,80.499,118.429,351.155,79.486,-69.213,664.614,50.721,-71.188,366.188,51.657,184.989,619.297,57.351,183.268,400.985,49.291,76.298,569.201,455.033,79.178,460.045,469.205,102.822,592.59,100.01,86.026,437.404,101.557
