Type,Timestamp,X,Y,Z,Gyro_X,Gyro_Y,Gyro_Z
geo,76728570,458,-14,-599
geo,76728580,463,-20,-601
geo,76728590,456,-17,-598
geo,76728600,456,-19,-601
geo,76728610,458,-19,-599
geo,76728620,456,-19,-599
geo,76728631,461,-17,-599
geo,76728641,460,-19,-599
geo,76728650,456,-19,-599
geo,76728660,458,-19,-599
geo,76728670,455,-17,-598
geo,76728680,461,-19,-599
geo,76728690,455,-17,-599
geo,76728700,460,-20,-601
geo,76728710,458,-19,-601
geo,76728720,456,-17,-601
geo,76728730,460,-20,-599
geo,76728740,461,-19,-598
geo,76728750,458,-17,-598
geo,76728760,460,-22,-596
geo,76728770,460,-14,-598
geo,76728780,460,-20,-596
geo,76728790,463,-20,-599
geo,76728800,460,-14,-599
geo,76728810,460,-14,-601
geo,76728820,455,-17,-609
geo,76728830,456,-12,-603
geo,76728840,463,-19,-599
geo,76728850,456,-4,-623
geo,76728860,458,-16,-598
geo,76728870,463,-16,-598
geo,76728880,458,-19,-599
geo,76728890,456,-19,-601
geo,76728900,456,-7,-629
geo,76728910,460,-17,-603
geo,76728920,458,-17,-599
geo,76728930,458,-19,-599
geo,76728940,458,-17,-598
geo,76728950,460,-14,-603
geo,76728960,456,-17,-599
geo,76728970,458,-19,-599
geo,76728980,460,-20,-599
geo,76728990,456,-19,-598
geo,76729001,460,-19,-599
geo,76729010,460,-17,-599
geo,76729020,458,-17,-598
geo,76729031,458,-16,-596
geo,76729041,456,-19,-594
geo,76729051,456,-16,-599
geo,76729060,453,-19,-601
geo,76729071,458,-20,-598
geo,76729081,461,-20,-599
geo,76729091,456,-20,-598
geo,76729101,456,-12,-601
geo,76729110,455,-12,-601
geo,76729120,456,-17,-601
geo,76729130,453,-12,-599
geo,76729140,456,-24,-601
geo,76729150,461,-20,-603
geo,76729161,461,-17,-596
geo,76729171,460,-19,-596
geo,76729180,456,-17,-599
geo,76729190,458,-22,-599
geo,76729200,456,-17,-598
geo,76729210,458,-16,-598
geo,76729220,455,-17,-596
geo,76729230,458,-14,-598
geo,76729240,456,-17,-596
geo,76729251,455,-19,-598
geo,76729260,460,-16,-598
geo,76729271,455,-17,-591
geo,76729280,458,-19,-596
geo,76729290,460,-19,-599
geo,76729300,456,-19,-601
geo,76729310,458,-20,-599
geo,76729321,456,-4,-624
geo,76729330,458,-19,-596
geo,76729340,455,-16,-598
geo,76729350,460,-20,-596
geo,76729360,458,-20,-601
geo,76729371,451,-7,-628
geo,76729380,456,-17,-598
geo,76729390,460,-20,-599
geo,76729400,456,-19,-598
geo,76729410,456,-19,-608
geo,76729420,453,-9,-628
geo,76729430,461,-14,-598
geo,76729440,461,-19,-599
geo,76729450,458,-17,-599
geo,76729460,458,-20,-599
geo,76729470,458,-19,-599
geo,76729480,461,-17,-601
geo,76729490,456,-19,-599
geo,76729500,456,-17,-598
geo,76729510,460,-20,-596
geo,76729520,460,-19,-598
geo,76729530,458,-20,-599
geo,76729540,456,-17,-596
geo,76729550,460,-20,-599
geo,76729560,460,-20,-599
geo,76729570,460,-22,-599
geo,76729580,458,-16,-598
geo,76729590,460,-17,-598
geo,76729600,460,-19,-598
geo,76729610,456,-17,-599
geo,76729620,458,-22,-601
geo,76729630,460,-17,-598
geo,76729640,463,-20,-598
geo,76729650,460,-19,-598
geo,76729660,461,-20,-598
geo,76729670,458,-20,-598
geo,76729680,456,-19,-599
geo,76729690,456,-19,-599
geo,76729700,455,-16,-601
geo,76729710,458,-22,-599
geo,76729720,456,-24,-601
geo,76729730,455,-16,-599
geo,76729740,458,-19,-601
geo,76729751,461,-20,-601
geo,76729760,461,-20,-599
geo,76729771,460,-22,-599
geo,76729781,458,-19,-598
geo,76729790,456,-20,-599
geo,76729801,456,-19,-598
geo,76729811,461,-22,-599
geo,76729821,456,-16,-599
geo,76729831,458,-16,-599
geo,76729840,458,-16,-599
geo,76729850,456,-19,-601
geo,76729861,456,-17,-598
geo,76729870,458,-20,-598
geo,76729880,460,-20,-598
geo,76729891,460,-19,-601
geo,76729901,455,-17,-599
geo,76729911,463,-19,-598
geo,76729920,456,-20,-599
geo,76729930,460,-19,-599
geo,76729940,455,-22,-601
geo,76729950,461,-20,-598
geo,76729960,463,-19,-599
geo,76729970,460,-17,-598
geo,76729981,455,-17,-596
geo,76729990,461,-17,-596
geo,76730001,456,-20,-601
geo,76730010,455,-24,-601
geo,76730020,460,-19,-604
geo,76730030,458,-20,-601
geo,76730040,460,-17,-603
geo,76730051,458,-22,-601
geo,76730060,456,-19,-601
geo,76730070,461,-20,-599
geo,76730080,455,-20,-606
geo,76730090,458,-17,-604
geo,76730101,458,-17,-606
geo,76730111,458,-20,-606
geo,76730120,460,-20,-601
geo,76730130,458,-20,-598
geo,76730140,460,-14,-599
geo,76730150,460,-16,-601
geo,76730160,458,-17,-596
geo,76730170,458,-24,-598
geo,76730180,456,-17,-599
geo,76730190,455,-17,-598
geo,76730200,460,-20,-598
geo,76730210,463,-16,-601
geo,76730220,458,-17,-599
geo,76730230,461,-19,-599
geo,76730240,458,-22,-598
geo,76730250,460,-17,-599
geo,76730260,456,-19,-599
geo,76730270,461,-20,-601
geo,76730280,460,-20,-598
geo,76730290,460,-14,-601
geo,76730300,463,-17,-603
geo,76730310,458,-19,-599
geo,76730320,460,-20,-599
geo,76730330,460,-20,-596
geo,76730340,456,-20,-601
geo,76730350,456,-20,-601
geo,76730360,458,-22,-603
geo,76730370,458,-24,-603
geo,76730380,461,-16,-604
geo,76730390,464,-19,-601
geo,76730400,461,-20,-599
geo,76730410,456,-20,-601
geo,76730420,458,-11,-624
geo,76730430,458,-16,-603
geo,76730440,461,-17,-599
geo,76730450,456,-22,-599
geo,76730460,460,-19,-599
geo,76730470,455,-11,-626
geo,76730480,458,-22,-601
geo,76730490,461,-20,-601
geo,76730501,458,-16,-601
geo,76730511,460,-19,-601
geo,76730521,456,-7,-624
geo,76730531,456,-19,-604
geo,76730541,456,-20,-611
geo,76730551,460,-17,-604
geo,76730561,455,-22,-601
geo,76730570,456,-11,-626
geo,76730580,458,-20,-599
geo,76730590,456,-22,-599
geo,76730601,460,-20,-601
geo,76730610,460,-19,-599
geo,76730620,460,-17,-601
geo,76730631,453,-17,-603
geo,76730641,460,-17,-599
geo,76730650,458,-20,-601
geo,76730660,460,-20,-599
geo,76730670,453,-19,-601
geo,76730680,456,-17,-603
geo,76730690,456,-17,-601
geo,76730700,456,-19,-601
geo,76730711,456,-12,-626
geo,76730721,458,-19,-604
geo,76730730,461,-17,-594
geo,76730741,458,-16,-598
geo,76730750,453,-19,-599
geo,76730760,460,-12,-628
geo,76730770,455,-22,-601
geo,76730780,456,-17,-599
geo,76730791,458,-22,-598
geo,76730800,456,-20,-599
geo,76730810,453,-11,-623
geo,76730820,460,-20,-599
geo,76730830,453,-17,-611
geo,76730841,451,-22,-611
geo,76730850,451,-17,-611
geo,76730860,451,-17,-613
geo,76730870,458,-14,-628
geo,76730880,458,-20,-599
geo,76730890,461,-19,-598
geo,76730900,460,-19,-599
geo,76730910,458,-19,-598
geo,76730920,463,-20,-598
geo,76730930,455,-12,-628
geo,76730940,460,-16,-598
geo,76730950,456,-19,-599
geo,76730960,458,-20,-603
geo,76730970,456,-19,-598
geo,76730980,458,-16,-601
geo,76730990,458,-19,-603
geo,76731000,460,-16,-603
geo,76731010,456,-20,-598
geo,76731020,458,-20,-599
geo,76731030,461,-19,-599
geo,76731040,456,-17,-599
geo,76731050,460,-17,-599
geo,76731060,458,-19,-598
geo,76731070,455,-20,-603
geo,76731080,460,-16,-598
geo,76731090,460,-19,-598
geo,76731100,456,-17,-598
geo,76731110,455,-22,-601
geo,76731120,456,-19,-601
geo,76731130,458,-20,-599
geo,76731140,456,-17,-599
geo,76731150,458,-22,-603
geo,76731160,460,-19,-603
geo,76731170,458,-19,-599
geo,76731180,455,-17,-598
geo,76731191,463,-20,-601
geo,76731200,453,-12,-628
geo,76731210,456,-20,-599
geo,76731220,456,-17,-601
geo,76731231,458,-16,-601
geo,76731241,461,-24,-601
geo,76731251,455,-22,-603
geo,76731260,458,-19,-599
geo,76731271,458,-17,-601
geo,76731281,460,-17,-603
geo,76731291,455,-17,-609
geo,76731301,450,-20,-611
geo,76731310,453,-20,-613
geo,76731320,458,-20,-599
geo,76731330,455,-20,-599
geo,76731340,458,-16,-601
geo,76731350,461,-19,-601
geo,76731361,456,-20,-599
geo,76731371,460,-20,-599
geo,76731380,458,-20,-599
geo,76731390,456,-22,-598
geo,76731400,460,-20,-601
geo,76731410,456,-20,-599
geo,76731420,460,-19,-603
geo,76731430,458,-20,-599
geo,76731440,460,-17,-598
geo,76731451,456,-20,-599
geo,76731460,458,-19,-601
geo,76731471,460,-17,-601
geo,76731480,460,-24,-604
geo,76731490,458,-20,-603
geo,76731500,455,-20,-601
geo,76731510,460,-22,-598
geo,76731521,461,-19,-599
geo,76731530,458,-22,-598
geo,76731540,458,-17,-603
geo,76731550,458,-22,-599
geo,76731560,461,-12,-626
geo,76731571,460,-20,-599
geo,76731581,460,-19,-603
geo,76731590,460,-20,-604
geo,76731600,460,-20,-603
geo,76731610,456,-20,-599
geo,76731620,458,-20,-601
geo,76731630,461,-16,-603
geo,76731640,458,-20,-599
geo,76731650,460,-17,-598
geo,76731660,455,-20,-598
geo,76731670,461,-20,-599
geo,76731680,460,-16,-599
geo,76731690,458,-20,-599
geo,76731700,458,-17,-598
geo,76731710,450,-24,-608
geo,76731720,456,-19,-608
geo,76731730,453,-20,-609
geo,76731740,458,-20,-604
geo,76731750,456,-19,-601
geo,76731760,458,-19,-601
geo,76731770,460,-22,-601
geo,76731780,458,-17,-596
geo,76731790,455,-22,-599
geo,76731800,455,-19,-599
geo,76731810,458,-17,-601
geo,76731820,460,-19,-598
geo,76731830,461,-20,-599
geo,76731840,456,-19,-601
geo,76731850,460,-19,-599
geo,76731860,460,-19,-599
geo,76731870,461,-22,-601
geo,76731880,464,-24,-598
geo,76731890,458,-19,-598
geo,76731900,458,-17,-601
geo,76731910,460,-22,-601
geo,76731920,458,-20,-599
geo,76731930,458,-20,-603
geo,76731941,458,-16,-601
geo,76731950,458,-22,-601
geo,76731960,456,-20,-598
geo,76731971,455,-17,-599
geo,76731981,456,-19,-599
geo,76731991,461,-20,-599
geo,76732001,458,-19,-604
geo,76732011,460,-20,-604
geo,76732021,456,-19,-606
geo,76732031,456,-19,-601
geo,76732040,458,-19,-599
geo,76732050,458,-20,-601
geo,76732060,456,-20,-598
geo,76732070,460,-20,-599
geo,76732080,456,-17,-601
geo,76732090,455,-20,-613
geo,76732101,451,-24,-608
geo,76732111,453,-20,-611
geo,76732120,451,-19,-608
geo,76732130,455,-19,-601
geo,76732140,455,-20,-601
geo,76732150,461,-17,-599
geo,76732160,458,-20,-598
geo,76732170,456,-20,-599
geo,76732180,460,-20,-599
geo,76732190,460,-22,-601
geo,76732201,463,-20,-599
geo,76732211,458,-20,-604
geo,76732220,456,-22,-604
geo,76732230,456,-12,-636
geo,76732240,461,-17,-601
geo,76732250,460,-20,-601
geo,76732261,456,-20,-603
geo,76732270,456,-19,-603
